District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Medak,Kowdipalle,12-Jul-21,11.9,23.4,25.9,92.8,99.1,0.0,1.6
Medak,Kowdipalle,13-Jul-21,13.3,22.7,29.4,78.0,99.2,0.0,4.3
Medak,Kowdipalle,14-Jul-21,45.8,22.1,27.6,92.1,100.0,0.0,5.4
Medak,Kowdipalle,15-Jul-21,55.4,22.6,26.7,92.9,100.0,0.0,9.5
Medak,Kowdipalle,16-Jul-21,1.2,22.8,29.0,91.1,100.0,0.0,5.7
Medak,Kowdipalle,17-Jul-21,2.8,24.4,31.7,81.5,97.7,0.0,2.6
Medak,Kowdipalle,18-Jul-21,0.2,25.0,33.0,75.2,98.3,0.0,2.8
Medak,Kowdipalle,19-Jul-21,0.0,23.9,32.8,75.3,97.9,0.0,10.8
Medak,Kowdipalle,20-Jul-21,0.0,23.3,29.7,70.0,98.0,0.1,10.3
Medak,Kowdipalle,21-Jul-21,17.5,22.7,28.3,82.5,99.3,0.1,15.1
Medak,Kowdipalle,22-Jul-21,30.5,22.5,24.3,97.6,99.1,0.3,9.6
Medak,Kowdipalle,23-Jul-21,18.9,22.8,24.5,96.1,99.3,0.0,10.7
Medak,Kowdipalle,24-Jul-21,9.4,21.0,28.2,91.9,100.0,0.0,6.1
Medak,Kowdipalle,25-Jul-21,1.1,23.6,30.2,71.8,100.0,0.0,11.8
Medak,Kowdipalle,26-Jul-21,3.9,23.8,34.0,71.8,96.1,0.0,14.8
Medak,Kowdipalle,27-Jul-21,0.0,23.4,31.2,73.1,94.9,0.2,10.9
Medak,Kowdipalle,28-Jul-21,0.0,23.3,30.7,69.4,94.3,0.0,13.3
Medak,Kowdipalle,29-Jul-21,0.0,23.7,30.9,67.2,92.6,0.0,15.1
Medak,Kowdipalle,30-Jul-21,0.0,23.4,28.4,72.6,94.2,0.0,12.1
Medak,Kowdipalle,31-Jul-21,0.0,23.7,28.0,81.4,93.4,0.1,14.9
Medak,Kulcharam,01-Jul-21,0.5,26.0,33.0,67.0,92.7,0.0,2.1
Medak,Kulcharam,02-Jul-21,50.3,22.9,30.7,75.1,99.9,0.0,1.4
Medak,Kulcharam,03-Jul-21,0.0,23.9,28.3,79.7,96.2,0.0,2.5
Medak,Kulcharam,04-Jul-21,0.0,25.0,32.4,64.2,91.6,0.0,2.5
Medak,Kulcharam,05-Jul-21,0.0,26.0,34.2,56.7,86.1,0.2,1.5
Medak,Kulcharam,06-Jul-21,0.0,24.9,32.8,63.2,88.8,0.0,2.3
Medak,Kulcharam,07-Jul-21,0.0,25.1,33.1,58.9,90.3,0.0,2.6
Medak,Kulcharam,08-Jul-21,34.5,21.2,34.1,57.6,97.5,0.0,2.6
Medak,Kulcharam,09-Jul-21,0.0,23.6,29.4,77.8,95.5,0.0,2.0
Medak,Kulcharam,10-Jul-21,89.0,23.2,32.5,69.8,100.0,0.0,2.3
Medak,Kulcharam,11-Jul-21,3.3,24.3,30.0,76.3,97.1,0.1,2.2
Medak,Kulcharam,12-Jul-21,13.0,23.4,25.9,92.8,99.1,0.0,2.2
Medak,Kulcharam,13-Jul-21,13.3,22.7,29.4,78.0,98.3,0.0,2.7
Medak,Kulcharam,14-Jul-21,89.8,22.1,27.6,84.1,100.0,0.7,3.5
Medak,Kulcharam,15-Jul-21,45.3,22.6,26.7,85.9,100.0,0.2,4.0
Medak,Kulcharam,16-Jul-21,0.0,22.8,29.0,82.2,100.0,0.0,3.4
Medak,Kulcharam,17-Jul-21,0.0,24.4,31.7,75.5,95.3,0.0,2.8
Medak,Kulcharam,18-Jul-21,1.0,25.0,33.0,62.7,96.6,0.0,2.4
Medak,Kulcharam,19-Jul-21,8.5,23.9,32.8,63.1,96.5,0.0,3.2
Medak,Kulcharam,20-Jul-21,1.0,23.3,30.1,74.7,95.9,1.9,3.5
Medak,Kulcharam,21-Jul-21,13.3,22.7,28.3,77.2,98.6,0.9,4.9
Medak,Kulcharam,22-Jul-21,34.5,22.5,24.3,95.1,98.1,2.0,4.1
Medak,Kulcharam,23-Jul-21,18.8,22.8,24.4,92.3,98.6,1.9,3.5
Medak,Kulcharam,24-Jul-21,6.5,21.0,28.2,83.8,100.0,0.2,3.0
Medak,Kulcharam,25-Jul-21,0.0,23.6,30.2,71.3,96.0,0.2,4.3
Medak,Kulcharam,26-Jul-21,0.0,23.8,31.2,69.8,92.2,0.8,3.8
Medak,Kulcharam,27-Jul-21,0.8,23.4,31.2,66.0,89.8,1.3,5.2
Medak,Kulcharam,28-Jul-21,1.0,23.3,30.7,66.8,88.6,1.3,5.2
Medak,Kulcharam,29-Jul-21,0.0,23.7,30.9,65.1,85.2,0.6,4.5
Medak,Kulcharam,30-Jul-21,0.0,23.4,28.6,73.6,88.4,1.5,4.5
Medak,Kulcharam,31-Jul-21,0.0,23.7,28.0,75.0,86.8,1.8,4.1
Medak,Manoharabad,01-Jul-21,0.0,24.2,34.2,60.0,100.0,0.0,8.6
Medak,Manoharabad,02-Jul-21,14.2,21.8,31.3,71.6,100.0,0.0,15.1
Medak,Manoharabad,03-Jul-21,0.0,23.3,28.4,91.9,100.0,0.0,10.3
Medak,Manoharabad,04-Jul-21,0.0,24.0,33.4,64.0,100.0,0.0,8.9
Medak,Manoharabad,05-Jul-21,0.0,24.3,34.0,59.1,93.2,0.0,10.0
Medak,Manoharabad,06-Jul-21,0.0,23.3,33.2,61.4,100.0,0.0,9.0
Medak,Manoharabad,07-Jul-21,0.0,23.6,33.0,55.8,100.0,0.0,7.6
Medak,Manoharabad,08-Jul-21,4.3,21.2,34.8,56.5,100.0,0.0,7.7
Medak,Manoharabad,09-Jul-21,0.0,22.7,29.6,90.2,100.0,0.0,7.7
Medak,Manoharabad,10-Jul-21,20.2,22.6,31.6,83.4,100.0,0.0,7.7
Medak,Manoharabad,11-Jul-21,4.8,23.4,31.6,87.4,100.0,0.0,8.6
Medak,Manoharabad,12-Jul-21,8.2,22.6,25.6,93.8,99.8,0.0,9.5
Medak,Manoharabad,13-Jul-21,19.8,21.5,28.5,91.9,100.0,0.0,12.0
Medak,Manoharabad,14-Jul-21,0.7,21.6,27.4,70.9,100.0,2.3,12.6
Medak,Manoharabad,15-Jul-21,61.3,21.8,25.7,90.2,100.0,0.0,12.0
Medak,Manoharabad,16-Jul-21,0.3,22.4,29.6,89.6,100.0,0.0,8.6
Medak,Manoharabad,17-Jul-21,0.0,23.3,32.1,86.4,100.0,0.0,7.6
Medak,Manoharabad,18-Jul-21,0.0,23.6,32.6,74.6,100.0,0.0,8.9
Medak,Manoharabad,19-Jul-21,0.0,22.7,32.6,86.9,100.0,0.0,10.0
Medak,Manoharabad,20-Jul-21,0.0,22.3,30.0,91.0,100.0,2.9,13.3
Medak,Manoharabad,21-Jul-21,8.6,21.6,28.8,90.6,100.0,1.6,15.2
Medak,Manoharabad,22-Jul-21,27.2,21.4,23.7,98.5,100.0,3.6,14.8
Medak,Manoharabad,23-Jul-21,18.9,21.5,23.4,94.4,100.0,0.0,15.4
Medak,Manoharabad,24-Jul-21,7.4,20.1,27.5,96.5,100.0,0.0,11.4
Medak,Manoharabad,25-Jul-21,0.0,22.8,30.2,89.2,100.0,0.0,5.5
Medak,Manoharabad,26-Jul-21,0.0,22.9,31.6,87.7,100.0,0.0,13.5
Medak,Manoharabad,27-Jul-21,2.4,22.3,31.1,88.3,100.0,0.0,13.6
Medak,Manoharabad,28-Jul-21,0.0,22.3,31.4,69.9,100.0,0.0,12.3
Medak,Manoharabad,29-Jul-21,1.4,22.5,31.3,72.0,100.0,0.0,11.0
Medak,Manoharabad,30-Jul-21,0.0,22.4,29.1,77.9,100.0,0.0,1.2
Medak,Manoharabad,31-Jul-21,0.0,22.7,30.0,74.6,100.0,0.0,10.4
Medak,Medak,01-Jul-21,7.4,24.6,34.1,59.6,100.0,0.0,4.0
Medak,Medak,02-Jul-21,68.0,22.2,32.6,68.1,100.0,0.0,1.3
Medak,Medak,03-Jul-21,0.3,23.0,28.7,77.1,100.0,0.0,1.4
Medak,Medak,04-Jul-21,0.0,24.0,33.0,64.5,100.0,0.0,4.3
Medak,Medak,05-Jul-21,0.0,24.5,35.1,56.2,100.0,0.0,3.0
Medak,Medak,06-Jul-21,0.3,24.0,33.4,64.9,100.0,0.0,2.4
Medak,Medak,07-Jul-21,0.2,24.1,33.1,60.7,100.0,0.0,1.6
Medak,Medak,08-Jul-21,9.8,21.6,34.8,54.8,100.0,0.0,8.2
Medak,Medak,09-Jul-21,0.0,23.3,29.0,80.1,100.0,0.0,1.4
Medak,Medak,10-Jul-21,30.1,22.5,32.8,70.8,100.0,0.0,2.4
Medak,Medak,11-Jul-21,6.3,23.8,29.6,79.4,100.0,0.0,1.3
Medak,Medak,12-Jul-21,11.6,23.2,26.0,91.1,97.9,0.0,1.1
Medak,Medak,13-Jul-21,15.1,22.1,31.6,78.7,100.0,0.0,2.4
Medak,Medak,14-Jul-21,65.2,22.0,28.2,85.7,100.0,0.1,2.5
Medak,Medak,15-Jul-21,84.5,22.3,26.0,87.5,98.4,0.0,2.6
Medak,Medak,16-Jul-21,1.5,22.5,31.5,81.0,100.0,0.0,1.5
Medak,Medak,17-Jul-21,0.5,24.3,32.7,77.8,100.0,0.0,2.1
Medak,Medak,18-Jul-21,0.0,24.8,33.9,68.9,100.0,0.0,1.7
Medak,Medak,19-Jul-21,8.8,23.2,34.2,64.6,100.0,0.0,2.5
Medak,Medak,20-Jul-21,0.0,23.2,32.2,74.0,100.0,0.5,3.7
Medak,Medak,21-Jul-21,24.8,22.3,29.7,76.1,100.0,0.4,2.7
Medak,Medak,22-Jul-21,34.5,22.1,24.0,93.0,98.3,0.5,3.5
Medak,Medak,23-Jul-21,35.8,22.0,24.1,90.0,97.8,0.3,3.2
Medak,Medak,24-Jul-21,13.1,21.0,30.0,82.1,100.0,0.0,2.3
Medak,Medak,25-Jul-21,6.7,22.6,31.6,72.5,100.0,0.0,3.4
Medak,Medak,26-Jul-21,0.0,23.3,32.8,68.0,100.0,0.0,3.2
Medak,Medak,27-Jul-21,0.2,23.0,32.8,68.8,100.0,0.7,3.6
Medak,Medak,28-Jul-21,0.0,22.9,32.8,67.3,100.0,0.6,3.1
Medak,Medak,29-Jul-21,0.0,23.8,32.5,66.0,100.0,0.3,7.8
Medak,Medak,30-Jul-21,0.0,23.1,29.9,72.9,100.0,0.5,9.9
Medak,Medak,31-Jul-21,0.0,23.5,30.2,72.9,100.0,1.2,3.2
Medak,Narsapur,01-Jul-21,0.0,24.6,34.1,61.1,100.0,0.0,9.6
Medak,Narsapur,02-Jul-21,27.5,22.5,31.1,56.5,100.0,0.0,13.6
Medak,Narsapur,03-Jul-21,0.0,22.6,28.4,74.8,100.0,0.0,14.5
Medak,Narsapur,04-Jul-21,0.0,23.4,32.1,56.5,100.0,0.0,6.5
Medak,Narsapur,05-Jul-21,0.4,24.0,33.0,63.3,100.0,0.0,6.8
Medak,Narsapur,06-Jul-21,0.0,23.1,32.7,66.3,100.0,0.0,7.3
Medak,Narsapur,07-Jul-21,0.0,23.5,33.4,58.8,100.0,0.0,10.0
Medak,Narsapur,08-Jul-21,28.1,20.8,34.2,58.3,100.0,0.0,15.4
Medak,Narsapur,09-Jul-21,0.0,22.6,28.8,79.2,99.6,0.0,11.7
Medak,Narsapur,10-Jul-21,8.8,22.6,31.7,56.5,100.0,0.0,14.3
Medak,Narsapur,11-Jul-21,0.0,23.9,31.6,70.3,98.3,0.0,8.8
Medak,Narsapur,12-Jul-21,6.8,23.1,26.0,93.7,100.0,0.0,6.8
Medak,Narsapur,13-Jul-21,29.0,21.7,29.7,75.5,100.0,0.0,12.0
Medak,Narsapur,14-Jul-21,13.8,21.4,26.8,74.9,100.0,0.0,13.8
Medak,Narsapur,15-Jul-21,52.3,21.9,26.9,79.1,100.0,0.0,14.5
Medak,Narsapur,16-Jul-21,0.9,22.5,29.9,69.4,100.0,0.0,14.6
Medak,Narsapur,17-Jul-21,0.6,23.2,30.3,73.4,100.0,0.0,13.4
Medak,Narsapur,18-Jul-21,5.8,24.1,32.6,66.6,100.0,0.0,7.9
Medak,Narsapur,19-Jul-21,0.0,23.2,31.6,56.5,100.0,0.0,14.1
Medak,Narsapur,20-Jul-21,0.0,22.3,29.2,70.2,100.0,0.0,14.9
Medak,Narsapur,21-Jul-21,15.3,21.6,29.1,70.0,100.0,0.0,17.5
Medak,Narsapur,22-Jul-21,31.7,21.5,23.8,84.6,100.0,0.1,17.9
Medak,Narsapur,23-Jul-21,21.6,21.7,23.9,82.6,100.0,0.1,14.8
Medak,Narsapur,24-Jul-21,9.5,20.5,28.2,83.4,100.0,0.0,15.1
Medak,Narsapur,25-Jul-21,0.0,23.1,31.2,70.2,97.1,0.0,12.4
Medak,Narsapur,26-Jul-21,0.0,23.1,32.5,64.8,94.9,0.1,19.6
Medak,Narsapur,27-Jul-21,0.7,22.5,31.5,66.6,100.0,0.0,23.4
Medak,Narsapur,28-Jul-21,0.0,22.4,32.0,61.3,100.0,0.0,16.7
Medak,Narsapur,29-Jul-21,1.5,22.7,31.2,64.4,100.0,0.0,22.6
Medak,Narsapur,30-Jul-21,0.0,22.7,28.3,73.4,100.0,0.0,17.4
Medak,Narsapur,31-Jul-21,0.0,23.0,30.6,66.9,100.0,0.9,14.9
Medak,Narsingi,01-Jul-21,3.5,26.1,34.4,67.0,97.2,0.0,7.8
Medak,Narsingi,02-Jul-21,41.8,23.5,31.7,82.1,99.9,0.0,5.1
Medak,Narsingi,03-Jul-21,0.0,24.9,28.1,91.9,99.9,0.0,6.8
Medak,Narsingi,04-Jul-21,0.0,25.1,32.4,77.0,99.9,0.0,9.9
Medak,Narsingi,05-Jul-21,0.0,25.7,34.6,66.4,99.9,0.0,0.2
Medak,Narsingi,06-Jul-21,0.0,25.1,33.8,66.1,99.9,0.0,0.1
Medak,Narsingi,07-Jul-21,15.5,25.2,32.4,73.1,99.9,0.0,4.3
Medak,Narsingi,08-Jul-21,4.5,22.4,34.5,65.3,99.9,0.0,6.5
Medak,Narsingi,09-Jul-21,0.5,24.3,29.9,94.7,99.9,0.0,3.8
Medak,Narsingi,10-Jul-21,31.3,23.7,31.0,79.7,100.0,0.0,1.5
Medak,Narsingi,11-Jul-21,1.3,24.9,30.7,92.3,99.9,0.0,1.7
Medak,Narsingi,12-Jul-21,17.0,24.7,25.6,99.7,99.9,0.0,3.5
Medak,Narsingi,13-Jul-21,19.3,22.9,30.5,88.1,100.0,0.0,5.4
Medak,Narsingi,14-Jul-21,26.8,22.9,27.7,99.8,100.0,0.0,10.1
Medak,Narsingi,15-Jul-21,41.3,23.2,26.9,99.5,100.0,0.0,10.4
Medak,Narsingi,16-Jul-21,1.8,24.4,29.9,81.7,99.9,0.0,1.9
Medak,Narsingi,17-Jul-21,1.5,24.9,32.4,91.0,99.9,0.0,1.7
Medak,Narsingi,18-Jul-21,0.0,25.4,32.2,79.8,99.9,0.0,2.9
Medak,Narsingi,19-Jul-21,18.0,24.6,33.0,71.4,99.9,0.0,7.4
Medak,Narsingi,20-Jul-21,0.0,24.4,32.7,86.6,99.9,0.0,8.2
Medak,Narsingi,21-Jul-21,29.5,22.9,29.0,79.0,100.0,0.0,7.1
Medak,Narsingi,22-Jul-21,54.3,23.1,25.4,98.8,100.0,0.0,11.7
Medak,Narsingi,23-Jul-21,74.8,23.5,26.9,99.9,100.0,0.0,5.7
Medak,Narsingi,24-Jul-21,14.3,24.3,30.2,97.8,100.0,0.0,10.4
Medak,Narsingi,25-Jul-21,11.0,24.9,32.4,91.4,100.0,0.0,8.4
Medak,Narsingi,26-Jul-21,0.0,25.3,32.9,80.5,99.9,0.0,11.4
Medak,Narsingi,27-Jul-21,0.8,25.1,32.9,77.2,99.9,0.0,11.4
Medak,Narsingi,28-Jul-21,0.5,24.0,32.6,78.9,96.5,0.0,6.8
Medak,Narsingi,29-Jul-21,0.0,25.2,32.9,77.1,90.1,0.0,11.8
Medak,Narsingi,30-Jul-21,0.0,25.1,30.4,74.3,92.5,0.0,8.4
Medak,Narsingi,31-Jul-21,0.0,25.0,30.5,79.3,90.3,0.0,4.2
Medak,Nizampet,01-Jul-21,0.0,26.3,34.4,49.1,99.9,0.0,10.8
Medak,Nizampet,02-Jul-21,90.5,23.3,33.5,84.9,100.0,0.0,6.0
Medak,Nizampet,03-Jul-21,0.0,25.5,28.9,95.0,99.9,0.0,6.3
Medak,Nizampet,04-Jul-21,0.0,25.5,32.9,70.8,99.9,0.0,8.5
Medak,Nizampet,05-Jul-21,0.0,26.2,35.6,55.3,99.9,0.0,14.5
Medak,Nizampet,06-Jul-21,0.0,25.5,33.5,60.4,99.9,0.0,8.7
Medak,Nizampet,07-Jul-21,0.0,25.6,33.9,65.1,98.0,0.0,12.3
Medak,Nizampet,08-Jul-21,11.0,23.1,35.9,48.7,92.9,0.0,8.4
Medak,Nizampet,09-Jul-21,0.0,25.2,30.3,76.4,99.9,0.0,3.0
Medak,Nizampet,10-Jul-21,10.5,23.9,31.9,70.0,100.0,0.0,8.6
Medak,Nizampet,11-Jul-21,0.0,26.0,32.0,75.5,99.9,0.0,4.1
Medak,Nizampet,12-Jul-21,13.5,25.1,26.7,93.6,100.0,0.7,7.3
Medak,Nizampet,13-Jul-21,9.8,23.7,30.4,71.0,100.0,0.5,6.5
Medak,Nizampet,14-Jul-21,39.8,23.3,29.0,90.8,99.9,0.0,7.9
Medak,Nizampet,15-Jul-21,24.3,23.5,27.7,96.5,100.0,0.0,7.5
Medak,Nizampet,16-Jul-21,8.5,24.7,31.8,88.7,100.0,0.0,8.7
Medak,Nizampet,17-Jul-21,0.0,25.5,32.2,82.4,100.0,0.0,5.5
Medak,Nizampet,18-Jul-21,0.0,25.9,33.7,72.7,100.0,0.0,6.3
Medak,Nizampet,19-Jul-21,47.0,24.6,34.8,70.2,99.9,0.0,8.8
Medak,Nizampet,20-Jul-21,0.0,25.5,32.7,67.2,99.9,0.0,8.7
Medak,Nizampet,21-Jul-21,28.5,23.9,30.6,69.3,100.0,0.3,12.1
Medak,Nizampet,22-Jul-21,49.8,23.3,26.1,99.9,100.0,3.3,11.6
Medak,Nizampet,23-Jul-21,73.0,23.6,25.6,99.9,100.0,1.0,10.8
Medak,Nizampet,24-Jul-21,8.5,22.9,30.5,88.5,99.9,0.0,9.2
Medak,Nizampet,25-Jul-21,13.0,24.2,32.3,79.2,99.9,0.0,8.4
Medak,Nizampet,26-Jul-21,0.0,24.6,33.4,76.8,99.9,0.0,11.1
Medak,Nizampet,27-Jul-21,0.0,24.4,33.1,70.5,99.9,0.0,12.7
Medak,Nizampet,28-Jul-21,0.0,24.3,32.7,57.3,99.9,0.6,10.3
Medak,Nizampet,29-Jul-21,0.0,25.4,33.2,77.3,99.9,0.0,14.8
Medak,Nizampet,30-Jul-21,0.0,24.4,30.7,78.2,99.9,2.8,10.9
Medak,Nizampet,31-Jul-21,0.0,25.2,29.7,78.2,99.9,2.6,11.2
Medak,Papannapet,01-Jul-21,0.0,26.2,33.9,54.3,90.9,0.0,8.8
Medak,Papannapet,02-Jul-21,41.2,22.9,32.5,60.7,100.0,0.0,7.9
Medak,Papannapet,03-Jul-21,0.0,23.9,30.4,71.9,100.0,0.0,7.3
Medak,Papannapet,04-Jul-21,0.0,24.3,32.4,57.7,94.8,0.0,9.2
Medak,Papannapet,05-Jul-21,0.0,24.5,33.6,45.7,95.3,0.0,8.1
Medak,Papannapet,06-Jul-21,0.0,24.5,33.1,49.2,90.1,0.0,7.5
Medak,Papannapet,07-Jul-21,0.0,24.8,33.9,46.8,91.5,0.0,9.4
Medak,Papannapet,08-Jul-21,16.7,21.8,34.9,45.2,98.8,0.0,8.5
Medak,Papannapet,09-Jul-21,0.0,23.6,29.0,69.5,99.8,0.0,7.3
Medak,Papannapet,10-Jul-21,6.1,23.3,31.6,61.1,100.0,0.0,8.0
Medak,Papannapet,11-Jul-21,17.9,24.0,31.4,71.5,100.0,0.0,8.5
Medak,Papannapet,12-Jul-21,34.4,22.6,26.3,90.4,98.7,0.0,6.8
Medak,Papannapet,13-Jul-21,14.2,22.6,31.3,74.3,100.0,0.0,5.3
Medak,Papannapet,14-Jul-21,74.3,22.2,29.3,80.8,100.0,0.0,10.2
Medak,Papannapet,15-Jul-21,36.1,22.6,26.8,85.4,100.0,0.0,12.3
Medak,Papannapet,16-Jul-21,1.0,22.8,30.5,76.4,100.0,0.0,4.1
Medak,Papannapet,17-Jul-21,3.4,24.6,31.6,74.0,100.0,0.0,5.5
Medak,Papannapet,18-Jul-21,0.0,24.9,33.1,59.2,97.3,0.0,6.1
Medak,Papannapet,19-Jul-21,0.4,23.7,33.3,58.2,99.8,0.0,8.4
Medak,Papannapet,20-Jul-21,0.0,24.3,31.0,65.9,90.4,0.1,9.9
Medak,Papannapet,21-Jul-21,23.3,22.5,29.4,70.5,100.0,0.0,11.4
Medak,Papannapet,22-Jul-21,30.0,22.3,24.4,91.8,97.4,0.2,10.7
Medak,Papannapet,23-Jul-21,20.6,22.5,24.7,89.8,98.3,0.0,10.4
Medak,Papannapet,24-Jul-21,10.5,21.1,30.1,83.6,100.0,0.0,10.5
Medak,Papannapet,25-Jul-21,3.5,23.3,30.8,71.0,100.0,0.0,12.2
Medak,Papannapet,26-Jul-21,0.0,23.7,32.8,67.2,98.1,0.0,11.5
Medak,Papannapet,27-Jul-21,2.6,23.3,32.2,67.9,91.0,0.0,13.8
Medak,Papannapet,28-Jul-21,0.8,23.1,32.0,63.8,90.1,0.0,12.5
Medak,Papannapet,29-Jul-21,0.0,24.0,32.2,65.8,86.8,0.0,12.9
Medak,Papannapet,30-Jul-21,0.0,23.4,29.4,73.1,88.1,0.0,13.3
Medak,Papannapet,31-Jul-21,0.0,23.6,29.2,75.1,86.4,0.0,12.1
Medak,Ramayampet,01-Jul-21,0.0,24.7,34.2,58.1,100.0,0.0,9.3
Medak,Ramayampet,02-Jul-21,61.8,21.7,32.7,71.2,100.0,0.0,8.5
Medak,Ramayampet,03-Jul-21,0.0,23.0,29.5,83.6,99.9,0.0,8.7
Medak,Ramayampet,04-Jul-21,0.0,23.6,33.6,64.9,100.0,0.0,9.0
Medak,Ramayampet,05-Jul-21,0.0,23.9,34.3,56.6,100.0,0.0,5.6
Medak,Ramayampet,06-Jul-21,0.0,23.7,34.2,56.8,100.0,0.0,5.6
Medak,Ramayampet,07-Jul-21,3.3,23.6,33.8,60.5,100.0,0.0,7.5
Medak,Ramayampet,08-Jul-21,11.3,21.2,36.1,55.3,100.0,0.0,14.0
Medak,Ramayampet,09-Jul-21,0.0,22.7,30.4,80.8,99.9,0.0,4.3
Medak,Ramayampet,10-Jul-21,7.9,22.9,32.2,70.9,100.0,0.0,4.3
Medak,Ramayampet,11-Jul-21,4.8,23.5,32.0,81.7,99.9,0.0,9.8
Medak,Ramayampet,12-Jul-21,19.8,23.2,27.3,95.1,100.0,0.0,5.3
Medak,Ramayampet,13-Jul-21,22.9,21.8,31.6,71.6,100.0,0.0,8.4
Medak,Ramayampet,14-Jul-21,37.6,21.9,29.5,89.3,100.0,0.0,10.1
Medak,Ramayampet,15-Jul-21,38.2,22.1,26.9,95.8,100.0,0.0,9.0
Medak,Ramayampet,16-Jul-21,1.6,22.2,32.0,81.7,100.0,0.0,6.7
Medak,Ramayampet,17-Jul-21,0.6,23.5,32.0,72.0,100.0,0.0,3.6
Medak,Ramayampet,18-Jul-21,0.0,24.2,33.6,68.6,100.0,0.0,2.3
Medak,Ramayampet,19-Jul-21,15.8,22.7,34.1,59.0,100.0,0.0,4.7
Medak,Ramayampet,20-Jul-21,0.0,23.1,32.6,73.3,100.0,0.0,9.3
Medak,Ramayampet,21-Jul-21,29.0,22.0,30.7,77.1,100.0,0.3,8.8
Medak,Ramayampet,22-Jul-21,45.8,21.8,26.9,97.3,100.0,0.6,9.6
Medak,Ramayampet,23-Jul-21,60.3,22.4,26.9,99.9,100.0,0.9,11.6
Medak,Ramayampet,24-Jul-21,13.3,21.1,29.9,89.8,100.0,0.0,10.4
Medak,Ramayampet,25-Jul-21,7.2,22.7,32.2,87.8,100.0,0.0,10.9
Medak,Ramayampet,26-Jul-21,0.0,23.2,33.6,68.9,100.0,0.0,10.5
Medak,Ramayampet,27-Jul-21,0.0,22.9,33.6,65.8,97.2,0.0,10.8
Medak,Ramayampet,28-Jul-21,0.1,22.7,32.6,66.8,96.9,0.0,15.4
Medak,Ramayampet,29-Jul-21,0.3,23.5,33.6,64.3,100.0,0.0,14.4
Medak,Ramayampet,30-Jul-21,0.0,22.9,30.0,73.4,100.0,0.0,7.5
Medak,Ramayampet,31-Jul-21,0.0,23.1,30.2,76.6,94.6,0.0,12.4
Medak,Regode,01-Jul-21,0.0,26.3,33.3,57.9,84.5,0.0,2.1
Medak,Regode,02-Jul-21,2.9,22.5,31.0,72.5,100.0,0.0,4.4
Medak,Regode,03-Jul-21,0.0,23.0,30.9,81.3,100.0,0.0,7.0
Medak,Regode,04-Jul-21,0.0,23.6,32.2,70.5,100.0,0.0,8.1
Medak,Regode,05-Jul-21,0.0,25.3,33.8,59.4,79.3,0.0,10.7
Medak,Regode,06-Jul-21,0.0,24.6,33.1,62.0,86.6,0.0,7.8
Medak,Regode,07-Jul-21,5.2,24.5,33.4,61.4,100.0,0.0,8.3
Medak,Regode,08-Jul-21,39.1,21.6,34.6,58.2,100.0,0.0,16.4
Medak,Regode,09-Jul-21,6.1,22.7,29.5,91.9,100.0,0.0,7.7
Medak,Regode,10-Jul-21,16.2,22.8,30.6,88.5,100.0,0.0,6.0
Medak,Regode,11-Jul-21,21.1,24.1,31.6,87.0,100.0,0.0,0.4
Medak,Regode,12-Jul-21,7.9,23.2,27.0,95.4,100.0,0.0,0.5
Medak,Regode,13-Jul-21,1.0,21.8,32.0,88.8,100.0,0.0,5.7
Medak,Regode,14-Jul-21,22.8,21.7,28.1,91.9,100.0,0.0,7.9
Medak,Regode,15-Jul-21,10.3,22.8,28.1,91.8,100.0,0.0,8.1
Medak,Regode,16-Jul-21,0.7,22.4,30.3,87.3,100.0,0.0,6.3
Medak,Regode,17-Jul-21,0.0,24.3,31.6,88.5,100.0,0.0,6.6
Medak,Regode,18-Jul-21,0.0,24.7,33.7,83.0,100.0,0.0,5.1
Medak,Regode,19-Jul-21,14.6,23.4,32.7,83.2,100.0,0.0,6.0
Medak,Regode,20-Jul-21,0.0,23.6,31.9,87.1,100.0,0.0,6.9
Medak,Regode,21-Jul-21,17.3,22.4,29.1,86.3,100.0,0.0,7.3
Medak,Regode,22-Jul-21,16.2,22.2,23.8,98.3,100.0,0.8,10.0
Medak,Regode,23-Jul-21,12.5,22.5,24.0,98.5,100.0,0.0,8.0
Medak,Regode,24-Jul-21,1.0,21.6,28.0,95.1,100.0,0.0,4.6
Medak,Regode,25-Jul-21,5.9,23.0,32.0,85.6,100.0,0.0,9.5
Medak,Regode,26-Jul-21,0.0,23.0,32.6,86.1,100.0,0.0,7.5
Medak,Regode,27-Jul-21,0.0,22.5,32.4,74.2,100.0,0.0,10.7
Medak,Regode,28-Jul-21,0.0,22.7,32.2,68.4,95.1,0.0,8.2
Medak,Regode,29-Jul-21,0.0,23.0,32.7,64.8,90.9,0.0,9.8
Medak,Regode,30-Jul-21,0.0,22.9,29.0,75.2,95.1,0.0,10.4
Medak,Regode,31-Jul-21,0.0,23.0,29.5,79.5,95.1,0.0,7.6
Medak,Shankarampet_A,01-Jul-21,0.0,26.3,33.2,73.1,100.0,0.0,7.7
Medak,Shankarampet_A,02-Jul-21,13.6,22.4,32.2,77.1,100.0,0.0,10.3
Medak,Shankarampet_A,03-Jul-21,0.0,23.3,30.1,92.5,100.0,0.0,8.0
