District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Nizamabad,Balkonda,19-Apr-21,0.0,25.5,39.6,23.2,67.8,0.0,1.5
Nizamabad,Balkonda,20-Apr-21,0.0,25.7,41.1,31.5,47.1,0.0,1.2
Nizamabad,Balkonda,21-Apr-21,0.0,26.3,39.9,22.9,73.0,0.0,2.0
Nizamabad,Balkonda,22-Apr-21,0.0,23.4,37.9,33.9,74.6,0.0,1.8
Nizamabad,Balkonda,23-Apr-21,0.0,25.2,37.0,29.7,61.9,0.0,1.2
Nizamabad,Balkonda,24-Apr-21,0.0,23.9,36.9,34.3,71.8,0.0,0.7
Nizamabad,Balkonda,25-Apr-21,0.0,23.2,39.6,17.4,56.4,0.0,1.0
Nizamabad,Balkonda,26-Apr-21,0.0,28.7,39.6,18.5,51.7,0.2,0.8
Nizamabad,Balkonda,27-Apr-21,4.0,22.7,39.2,27.9,74.9,0.0,0.0
Nizamabad,Balkonda,28-Apr-21,0.0,25.3,38.1,28.7,59.9,0.0,0.0
Nizamabad,Balkonda,29-Apr-21,0.0,26.8,40.2,22.2,51.5,0.0,0.0
Nizamabad,Balkonda,30-Apr-21,0.0,28.2,40.1,23.4,56.9,0.0,0.6
Nizamabad,Bheemgal,01-Apr-21,0.0,23.3,39.0,11.3,48.5,0.0,2.6
Nizamabad,Bheemgal,02-Apr-21,0.0,21.9,37.7,18.6,58.4,0.0,2.7
Nizamabad,Bheemgal,03-Apr-21,0.0,22.2,38.7,16.1,57.4,0.0,1.9
Nizamabad,Bheemgal,04-Apr-21,0.0,22.7,39.5,15.6,71.6,0.0,1.6
Nizamabad,Bheemgal,05-Apr-21,0.0,23.4,37.4,27.6,75.9,0.0,1.1
Nizamabad,Bheemgal,06-Apr-21,0.0,24.0,37.2,35.6,85.6,0.0,1.7
Nizamabad,Bheemgal,07-Apr-21,0.0,24.5,39.5,23.2,79.7,0.0,1.7
Nizamabad,Bheemgal,08-Apr-21,0.0,26.2,39.0,25.6,69.4,0.0,1.6
Nizamabad,Bheemgal,09-Apr-21,0.0,26.3,37.4,20.8,64.9,0.0,2.8
Nizamabad,Bheemgal,10-Apr-21,0.0,24.5,38.4,23.9,74.8,0.0,1.5
Nizamabad,Bheemgal,11-Apr-21,0.0,24.1,36.9,29.7,77.9,0.1,2.4
Nizamabad,Bheemgal,12-Apr-21,0.0,23.3,36.3,30.1,78.3,0.0,1.1
Nizamabad,Bheemgal,13-Apr-21,0.0,24.2,35.4,35.9,72.6,0.0,1.5
Nizamabad,Bheemgal,14-Apr-21,0.0,23.9,37.2,32.3,75.4,0.1,1.5
Nizamabad,Bheemgal,15-Apr-21,0.3,21.3,35.1,32.9,78.3,0.0,2.0
Nizamabad,Bheemgal,16-Apr-21,0.0,24.0,34.7,28.5,72.8,0.0,2.3
Nizamabad,Bheemgal,17-Apr-21,0.0,25.0,36.5,28.6,74.9,0.0,2.7
Nizamabad,Bheemgal,18-Apr-21,0.0,23.2,38.2,25.2,67.3,0.0,2.4
Nizamabad,Bheemgal,19-Apr-21,0.0,26.7,39.5,19.0,59.1,0.0,1.1
Nizamabad,Bheemgal,20-Apr-21,0.0,27.0,39.8,19.1,57.0,0.0,2.5
Nizamabad,Bheemgal,21-Apr-21,0.0,26.8,39.2,19.0,77.7,0.0,1.9
Nizamabad,Bheemgal,22-Apr-21,0.0,25.2,37.9,23.7,75.9,0.0,3.5
Nizamabad,Bheemgal,23-Apr-21,0.0,25.6,37.8,27.4,68.0,0.1,1.2
Nizamabad,Bheemgal,24-Apr-21,0.0,23.8,38.2,26.4,66.7,0.0,1.2
Nizamabad,Bheemgal,25-Apr-21,0.0,25.0,39.2,17.2,65.3,0.0,3.0
Nizamabad,Bheemgal,26-Apr-21,0.0,28.1,38.4,23.6,55.1,0.0,1.7
Nizamabad,Bheemgal,27-Apr-21,0.0,24.9,38.9,25.9,66.4,0.0,2.6
Nizamabad,Bheemgal,28-Apr-21,0.0,27.5,38.8,24.0,49.6,0.0,2.4
Nizamabad,Bheemgal,29-Apr-21,0.0,26.7,39.5,18.3,51.2,0.0,2.3
Nizamabad,Bheemgal,30-Apr-21,0.0,27.1,40.5,19.2,57.9,0.0,1.6
Nizamabad,Bodhan,01-Apr-21,0.0,20.9,41.7,8.6,60.7,0.0,13.9
Nizamabad,Bodhan,02-Apr-21,0.0,20.6,39.5,15.7,58.5,0.0,17.6
Nizamabad,Bodhan,03-Apr-21,0.0,19.9,39.7,13.7,62.0,0.0,11.5
Nizamabad,Bodhan,04-Apr-21,0.0,21.1,40.9,12.4,62.3,0.0,9.4
Nizamabad,Bodhan,05-Apr-21,0.0,20.2,37.8,18.2,69.2,0.0,10.0
Nizamabad,Bodhan,06-Apr-21,0.0,22.0,38.5,17.9,87.1,0.0,15.0
Nizamabad,Bodhan,07-Apr-21,0.0,22.4,41.1,15.8,85.6,0.0,14.4
Nizamabad,Bodhan,08-Apr-21,0.0,25.4,40.0,17.8,75.0,0.0,13.5
Nizamabad,Bodhan,09-Apr-21,0.0,24.4,38.6,15.9,65.6,0.0,16.9
Nizamabad,Bodhan,10-Apr-21,0.0,23.4,39.1,12.4,71.1,0.0,6.5
Nizamabad,Bodhan,11-Apr-21,0.4,22.6,38.7,17.2,89.4,0.0,11.4
Nizamabad,Bodhan,12-Apr-21,0.0,22.3,37.6,22.0,81.8,0.0,10.4
Nizamabad,Bodhan,13-Apr-21,0.0,23.6,36.5,21.7,78.4,0.0,10.7
Nizamabad,Bodhan,14-Apr-21,6.0,21.7,38.0,22.0,88.1,0.0,14.7
Nizamabad,Bodhan,15-Apr-21,0.8,18.8,37.2,22.0,94.1,0.0,27.4
Nizamabad,Bodhan,16-Apr-21,0.0,20.6,36.6,18.7,81.6,0.0,14.8
Nizamabad,Bodhan,17-Apr-21,0.0,21.7,38.9,13.6,75.3,0.0,13.5
Nizamabad,Bodhan,18-Apr-21,0.0,21.7,39.4,18.3,75.1,0.0,11.1
Nizamabad,Bodhan,19-Apr-21,0.0,23.8,40.2,11.2,71.0,0.0,9.6
Nizamabad,Bodhan,20-Apr-21,0.0,24.3,42.0,9.0,56.0,0.0,9.4
Nizamabad,Bodhan,21-Apr-21,0.0,25.5,40.7,8.5,65.7,0.0,11.3
Nizamabad,Bodhan,22-Apr-21,0.0,22.5,39.0,15.7,77.3,0.0,11.6
Nizamabad,Bodhan,23-Apr-21,0.0,23.6,39.1,14.8,68.8,0.0,11.5
Nizamabad,Bodhan,24-Apr-21,0.0,22.6,38.8,13.4,74.6,0.0,11.4
Nizamabad,Bodhan,25-Apr-21,0.0,23.2,41.1,9.6,66.2,0.0,10.9
Nizamabad,Bodhan,26-Apr-21,0.0,25.8,41.2,9.6,61.2,0.0,12.4
Nizamabad,Bodhan,27-Apr-21,2.8,21.7,41.6,11.4,84.5,0.0,14.8
Nizamabad,Bodhan,28-Apr-21,0.0,25.7,40.3,13.7,55.1,0.0,14.6
Nizamabad,Bodhan,29-Apr-21,0.0,24.9,41.2,10.2,51.2,0.0,14.3
Nizamabad,Bodhan,30-Apr-21,0.0,24.8,42.1,9.8,60.2,0.0,14.2
Nizamabad,Chandur,01-Apr-21,0.0,21.8,40.0,11.5,68.7,0.0,4.5
Nizamabad,Chandur,02-Apr-21,0.0,21.0,38.5,21.4,69.4,0.0,13.0
Nizamabad,Chandur,03-Apr-21,0.0,19.3,39.1,15.8,65.1,0.0,0.3
Nizamabad,Chandur,04-Apr-21,0.0,20.2,39.7,13.8,69.8,0.0,4.6
Nizamabad,Chandur,05-Apr-21,0.0,21.4,36.9,18.7,66.6,0.0,6.0
Nizamabad,Chandur,06-Apr-21,0.0,24.1,39.1,27.4,77.4,0.0,14.2
Nizamabad,Chandur,07-Apr-21,0.0,22.4,39.2,20.4,88.3,0.0,9.2
Nizamabad,Chandur,08-Apr-21,0.0,27.5,39.0,19.7,67.1,0.0,12.5
Nizamabad,Chandur,09-Apr-21,0.0,25.8,36.3,24.4,62.6,0.0,12.4
Nizamabad,Chandur,10-Apr-21,0.0,23.2,37.7,18.9,78.9,0.0,10.2
Nizamabad,Chandur,11-Apr-21,0.0,24.2,37.4,27.1,77.5,0.0,13.6
Nizamabad,Chandur,12-Apr-21,0.0,23.0,36.1,32.1,77.5,0.0,10.4
Nizamabad,Chandur,13-Apr-21,0.0,24.1,34.5,36.1,74.6,0.0,10.3
Nizamabad,Chandur,14-Apr-21,0.5,22.8,35.7,36.2,80.3,0.0,12.4
Nizamabad,Chandur,15-Apr-21,0.0,20.5,34.2,34.8,74.0,0.0,4.9
Nizamabad,Chandur,16-Apr-21,0.0,23.0,34.8,30.6,69.4,0.0,7.7
Nizamabad,Chandur,17-Apr-21,0.0,25.4,36.4,23.4,76.0,0.0,10.3
Nizamabad,Chandur,18-Apr-21,0.0,23.2,38.1,26.5,82.6,0.0,5.9
Nizamabad,Chandur,19-Apr-21,0.0,25.2,37.9,20.9,72.7,0.0,8.3
Nizamabad,Chandur,20-Apr-21,0.0,26.0,42.0,18.5,69.9,0.0,4.6
Nizamabad,Chandur,21-Apr-21,0.0,26.9,39.4,18.3,64.3,0.0,12.9
Nizamabad,Chandur,22-Apr-21,0.0,23.0,37.8,31.4,76.4,0.0,9.8
Nizamabad,Chandur,23-Apr-21,0.0,24.2,36.9,24.1,75.9,0.0,12.4
Nizamabad,Chandur,24-Apr-21,0.0,23.9,38.1,26.5,79.1,0.0,9.3
Nizamabad,Chandur,25-Apr-21,0.0,23.9,38.8,18.8,71.9,0.0,11.1
Nizamabad,Chandur,26-Apr-21,0.0,26.9,39.5,17.8,69.9,0.0,7.6
Nizamabad,Chandur,27-Apr-21,3.0,23.2,41.8,19.8,90.2,0.0,6.9
Nizamabad,Chandur,28-Apr-21,0.0,26.4,38.7,21.7,57.0,0.0,13.5
Nizamabad,Chandur,29-Apr-21,0.0,26.2,39.9,19.6,61.8,0.0,10.2
Nizamabad,Chandur,30-Apr-21,0.0,26.3,41.9,18.6,62.4,0.0,10.8
Nizamabad,Dharpalle,01-Apr-21,0.0,23.3,37.9,10.5,45.2,0.0,4.4
Nizamabad,Dharpalle,02-Apr-21,0.0,23.1,37.3,19.4,50.5,0.0,8.6
Nizamabad,Dharpalle,03-Apr-21,0.0,21.4,38.1,17.6,54.2,0.0,8.2
Nizamabad,Dharpalle,04-Apr-21,0.0,23.3,38.8,7.7,52.5,0.0,4.4
Nizamabad,Dharpalle,05-Apr-21,0.0,23.7,38.3,7.7,71.8,0.0,5.1
Nizamabad,Dharpalle,06-Apr-21,0.0,24.7,37.9,33.6,72.5,0.0,6.3
Nizamabad,Dharpalle,07-Apr-21,0.0,24.2,38.2,5.7,71.1,0.0,7.0
Nizamabad,Dharpalle,08-Apr-21,0.0,26.0,39.3,16.8,64.2,0.0,11.9
Nizamabad,Dharpalle,09-Apr-21,0.0,24.2,34.9,25.6,65.4,0.0,11.3
Nizamabad,Dharpalle,10-Apr-21,0.0,23.8,37.2,27.7,66.2,0.0,11.1
Nizamabad,Dharpalle,11-Apr-21,0.0,23.6,37.7,29.2,71.0,0.0,12.4
Nizamabad,Dharpalle,12-Apr-21,0.0,22.5,37.1,31.0,71.0,0.0,11.9
Nizamabad,Dharpalle,13-Apr-21,0.0,22.8,34.3,36.0,73.3,0.0,12.4
Nizamabad,Dharpalle,14-Apr-21,0.0,22.8,36.2,37.0,70.9,0.0,6.3
Nizamabad,Dharpalle,15-Apr-21,0.0,19.9,35.6,28.3,72.8,0.0,14.0
Nizamabad,Dharpalle,16-Apr-21,0.0,22.2,36.1,29.2,71.7,0.0,5.0
Nizamabad,Dharpalle,17-Apr-21,0.0,24.8,35.7,25.9,68.2,0.0,10.8
Nizamabad,Dharpalle,18-Apr-21,0.0,22.1,38.4,22.7,70.0,0.0,4.4
Nizamabad,Dharpalle,19-Apr-21,0.0,24.8,39.1,21.4,61.1,0.0,7.1
Nizamabad,Dharpalle,20-Apr-21,0.0,25.7,40.0,19.5,59.6,0.0,8.2
Nizamabad,Dharpalle,21-Apr-21,0.0,25.9,40.3,16.6,72.5,0.0,7.4
Nizamabad,Dharpalle,22-Apr-21,0.0,25.1,37.9,24.6,70.2,0.0,5.7
Nizamabad,Dharpalle,23-Apr-21,0.0,23.9,37.6,26.0,66.7,0.0,10.3
Nizamabad,Dharpalle,24-Apr-21,0.0,20.8,38.4,24.9,65.1,0.0,12.4
Nizamabad,Dharpalle,25-Apr-21,0.0,22.9,39.6,15.3,67.1,0.0,6.9
Nizamabad,Dharpalle,26-Apr-21,0.0,26.3,39.6,19.0,56.8,0.0,14.2
Nizamabad,Dharpalle,27-Apr-21,2.5,22.2,40.2,17.4,67.1,0.0,10.6
Nizamabad,Dharpalle,28-Apr-21,0.0,26.5,38.4,24.8,45.7,0.0,12.8
Nizamabad,Dharpalle,29-Apr-21,0.0,26.7,40.2,20.2,45.7,0.0,8.3
Nizamabad,Dharpalle,30-Apr-21,0.0,27.1,40.0,19.1,46.7,0.2,11.0
Nizamabad,Dichpalle,01-Apr-21,0.0,23.3,38.7,11.5,36.9,0.0,1.4
Nizamabad,Dichpalle,02-Apr-21,0.0,21.8,37.9,19.2,43.2,0.0,8.4
Nizamabad,Dichpalle,03-Apr-21,0.0,21.4,38.7,16.1,50.9,0.0,9.3
Nizamabad,Dichpalle,04-Apr-21,0.0,22.9,39.1,15.4,54.4,0.0,1.3
Nizamabad,Dichpalle,05-Apr-21,0.0,22.4,37.4,18.6,72.4,0.0,5.1
Nizamabad,Dichpalle,06-Apr-21,0.0,21.7,37.0,30.6,81.9,0.0,7.4
Nizamabad,Dichpalle,07-Apr-21,0.0,22.0,39.3,16.0,77.9,0.0,1.3
Nizamabad,Dichpalle,08-Apr-21,0.0,24.8,38.6,23.0,65.8,0.0,6.8
Nizamabad,Dichpalle,09-Apr-21,0.0,23.2,36.9,20.3,66.0,0.0,13.8
Nizamabad,Dichpalle,10-Apr-21,0.0,22.3,37.7,19.7,75.7,0.0,4.9
Nizamabad,Dichpalle,11-Apr-21,0.0,23.6,36.7,23.7,74.1,0.0,9.2
Nizamabad,Dichpalle,12-Apr-21,0.0,22.3,36.0,26.8,72.2,0.0,11.4
Nizamabad,Dichpalle,13-Apr-21,0.0,22.8,36.0,28.1,73.4,0.0,11.7
Nizamabad,Dichpalle,14-Apr-21,0.0,22.8,35.6,28.5,74.8,0.0,6.7
Nizamabad,Dichpalle,15-Apr-21,0.0,19.8,34.3,24.8,79.8,0.0,15.0
Nizamabad,Dichpalle,16-Apr-21,0.0,20.6,34.6,23.8,81.9,0.0,8.4
Nizamabad,Dichpalle,17-Apr-21,0.0,23.5,35.8,22.3,72.3,0.0,12.2
Nizamabad,Dichpalle,18-Apr-21,0.0,21.7,37.4,17.6,79.7,0.0,8.3
Nizamabad,Dichpalle,19-Apr-21,0.0,23.9,38.9,14.7,68.9,0.0,9.0
Nizamabad,Dichpalle,20-Apr-21,0.0,24.2,39.9,15.9,63.4,0.0,9.6
Nizamabad,Dichpalle,21-Apr-21,0.0,25.6,39.4,12.9,76.2,0.0,10.2
Nizamabad,Dichpalle,22-Apr-21,0.0,24.3,37.6,20.3,79.2,0.0,8.0
Nizamabad,Dichpalle,23-Apr-21,0.0,23.2,37.1,22.0,71.9,0.0,12.4
Nizamabad,Dichpalle,24-Apr-21,0.0,22.0,37.2,23.9,71.9,0.0,11.4
Nizamabad,Dichpalle,25-Apr-21,0.0,22.1,38.2,11.6,68.5,0.0,15.2
Nizamabad,Dichpalle,26-Apr-21,0.0,25.8,38.3,17.9,55.7,0.0,11.3
Nizamabad,Dichpalle,27-Apr-21,1.2,23.4,39.3,18.7,71.6,0.0,8.9
Nizamabad,Dichpalle,28-Apr-21,0.0,25.0,38.4,18.0,53.0,0.0,11.4
Nizamabad,Dichpalle,29-Apr-21,0.0,25.8,38.6,13.9,46.4,0.0,7.7
Nizamabad,Dichpalle,30-Apr-21,0.0,26.2,39.6,12.3,53.4,0.0,10.4
Nizamabad,Indalwai,01-Apr-21,0.0,21.0,37.7,8.0,50.9,0.0,4.0
Nizamabad,Indalwai,02-Apr-21,0.0,21.4,38.0,15.2,54.2,0.0,1.5
Nizamabad,Indalwai,03-Apr-21,0.0,21.7,39.1,12.6,56.3,0.0,6.3
Nizamabad,Indalwai,04-Apr-21,0.0,22.8,39.1,9.5,60.8,0.0,5.3
Nizamabad,Indalwai,05-Apr-21,0.0,21.4,37.9,15.9,77.5,0.0,4.8
Nizamabad,Indalwai,06-Apr-21,0.0,22.3,37.4,32.0,100.0,0.0,6.5
Nizamabad,Indalwai,07-Apr-21,0.0,22.2,38.0,26.7,100.0,0.0,7.1
Nizamabad,Indalwai,08-Apr-21,0.0,24.6,39.0,25.6,78.8,0.0,5.9
Nizamabad,Indalwai,09-Apr-21,0.0,23.0,36.0,19.7,65.2,0.0,9.3
Nizamabad,Indalwai,10-Apr-21,0.0,22.7,37.7,19.3,90.1,0.0,6.5
Nizamabad,Indalwai,11-Apr-21,0.0,23.7,37.5,26.0,85.3,0.0,7.1
Nizamabad,Indalwai,12-Apr-21,0.0,21.9,36.2,34.0,100.0,0.0,6.8
Nizamabad,Indalwai,13-Apr-21,0.0,23.3,35.1,36.7,88.6,0.0,6.5
Nizamabad,Indalwai,14-Apr-21,0.0,22.6,36.1,38.4,83.9,0.0,7.2
Nizamabad,Indalwai,15-Apr-21,0.0,19.6,34.8,30.4,100.0,0.0,7.9
Nizamabad,Indalwai,16-Apr-21,0.0,19.9,34.6,26.4,97.6,0.0,8.1
Nizamabad,Indalwai,17-Apr-21,0.0,23.6,35.9,22.4,78.8,0.0,9.6
Nizamabad,Indalwai,18-Apr-21,0.0,21.4,38.4,15.9,92.3,0.0,6.4
Nizamabad,Indalwai,19-Apr-21,0.0,23.4,40.2,14.8,77.0,0.0,6.6
Nizamabad,Indalwai,20-Apr-21,0.0,24.0,39.9,19.5,75.2,0.0,7.0
Nizamabad,Indalwai,21-Apr-21,0.0,25.6,39.6,12.1,86.5,0.0,9.4
Nizamabad,Indalwai,22-Apr-21,0.0,24.1,38.3,18.6,92.3,0.0,7.5
Nizamabad,Indalwai,23-Apr-21,0.0,22.2,37.7,30.0,79.7,0.0,9.6
Nizamabad,Indalwai,24-Apr-21,0.0,22.0,37.6,26.7,84.1,0.0,7.3
Nizamabad,Indalwai,25-Apr-21,0.0,23.6,39.2,11.9,76.1,0.0,11.0
Nizamabad,Indalwai,26-Apr-21,0.0,26.8,39.4,17.5,62.3,0.0,9.1
Nizamabad,Indalwai,27-Apr-21,1.4,22.0,39.4,17.5,90.1,0.0,7.5
Nizamabad,Indalwai,28-Apr-21,0.0,25.4,39.3,16.8,58.5,0.0,10.2
Nizamabad,Indalwai,29-Apr-21,0.0,24.3,39.8,12.1,64.2,0.0,6.7
Nizamabad,Indalwai,30-Apr-21,0.0,27.1,39.9,11.5,54.1,0.0,7.4
Nizamabad,Jakranpalle,01-Apr-21,0.0,23.3,40.1,12.6,43.6,0.0,7.1
Nizamabad,Jakranpalle,02-Apr-21,0.0,24.4,39.5,15.7,37.0,0.0,10.0
Nizamabad,Jakranpalle,03-Apr-21,0.0,22.8,40.1,16.3,53.6,0.0,10.5
Nizamabad,Jakranpalle,04-Apr-21,0.0,22.7,40.3,15.2,55.6,0.0,6.5
Nizamabad,Jakranpalle,05-Apr-21,0.0,22.8,38.0,20.4,76.5,0.0,5.1
Nizamabad,Jakranpalle,06-Apr-21,0.0,23.6,37.8,32.4,87.9,0.0,7.9
Nizamabad,Jakranpalle,07-Apr-21,0.0,23.7,39.4,18.8,84.2,0.0,10.6
Nizamabad,Jakranpalle,08-Apr-21,0.0,26.6,39.5,28.1,64.6,0.0,6.8
Nizamabad,Jakranpalle,09-Apr-21,0.0,25.8,37.4,24.6,63.0,0.0,14.2
Nizamabad,Jakranpalle,10-Apr-21,0.0,24.9,38.2,21.4,71.8,0.0,4.9
Nizamabad,Jakranpalle,11-Apr-21,0.0,23.8,37.1,28.4,85.2,0.0,10.6
Nizamabad,Jakranpalle,12-Apr-21,0.0,24.3,36.1,32.9,74.5,0.0,8.6
Nizamabad,Jakranpalle,13-Apr-21,0.0,24.7,35.5,33.5,74.1,0.0,8.8
Nizamabad,Jakranpalle,14-Apr-21,4.2,23.6,37.0,32.1,81.9,1.6,11.3
Nizamabad,Jakranpalle,15-Apr-21,0.4,21.2,34.8,34.6,79.4,0.0,12.0
Nizamabad,Jakranpalle,16-Apr-21,0.0,24.0,34.8,30.0,74.4,0.0,6.8
Nizamabad,Jakranpalle,17-Apr-21,0.0,23.7,37.2,26.8,56.4,3.4,8.1
Nizamabad,Jakranpalle,18-Apr-21,0.0,22.4,38.7,23.9,71.9,0.0,5.0
Nizamabad,Jakranpalle,19-Apr-21,0.0,26.0,39.8,16.3,59.3,0.0,11.1
Nizamabad,Jakranpalle,20-Apr-21,0.0,24.7,39.9,20.5,45.0,3.4,5.8
Nizamabad,Jakranpalle,21-Apr-21,0.0,25.8,40.9,16.3,79.0,0.0,12.1
Nizamabad,Jakranpalle,22-Apr-21,0.0,24.9,38.2,27.5,79.5,0.0,7.4
Nizamabad,Jakranpalle,23-Apr-21,0.0,26.0,38.1,26.4,65.3,0.0,8.1
Nizamabad,Jakranpalle,24-Apr-21,0.0,23.8,38.4,25.8,66.6,0.0,7.7
Nizamabad,Jakranpalle,25-Apr-21,0.0,24.9,39.3,17.3,68.5,0.0,7.3
Nizamabad,Jakranpalle,26-Apr-21,0.0,28.4,40.5,17.0,50.2,0.0,8.4
Nizamabad,Jakranpalle,27-Apr-21,1.0,22.3,39.7,25.2,89.0,0.0,6.0
Nizamabad,Jakranpalle,28-Apr-21,0.0,25.1,40.0,19.7,56.0,0.0,8.8
Nizamabad,Jakranpalle,29-Apr-21,0.0,25.9,40.4,15.9,48.7,0.0,8.4
Nizamabad,Jakranpalle,30-Apr-21,0.0,27.7,40.5,18.4,53.1,0.0,10.2
Nizamabad,Kammarpalle,01-Apr-21,0.0,22.3,39.3,13.8,51.8,0.0,4.2
Nizamabad,Kammarpalle,02-Apr-21,0.0,21.8,38.6,15.5,56.9,0.0,5.7
Nizamabad,Kammarpalle,03-Apr-21,0.0,22.6,39.5,12.7,54.9,0.0,3.6
Nizamabad,Kammarpalle,04-Apr-21,0.0,22.3,40.5,12.4,68.5,0.0,3.4
Nizamabad,Kammarpalle,05-Apr-21,0.0,23.3,37.1,29.8,79.6,0.0,3.9
Nizamabad,Kammarpalle,06-Apr-21,0.0,23.5,36.8,37.3,87.4,0.0,4.2
Nizamabad,Kammarpalle,07-Apr-21,0.0,24.4,40.3,19.8,82.1,0.0,4.9
Nizamabad,Kammarpalle,08-Apr-21,0.0,25.4,39.8,21.1,75.7,0.0,4.0
Nizamabad,Kammarpalle,09-Apr-21,0.0,25.9,37.2,18.9,65.1,0.0,4.8
Nizamabad,Kammarpalle,10-Apr-21,0.0,24.2,37.9,25.2,79.3,0.0,2.9
Nizamabad,Kammarpalle,11-Apr-21,0.0,23.9,35.8,26.8,78.1,0.2,7.4
Nizamabad,Kammarpalle,12-Apr-21,0.0,23.1,33.9,39.5,78.7,0.0,4.6
Nizamabad,Kammarpalle,13-Apr-21,0.0,23.7,36.3,29.5,74.4,0.0,4.6
Nizamabad,Kammarpalle,14-Apr-21,0.0,23.6,37.3,27.2,75.0,0.1,6.8
Nizamabad,Kammarpalle,15-Apr-21,0.3,21.2,35.9,26.5,80.4,0.0,7.0
Nizamabad,Kammarpalle,16-Apr-21,0.0,22.2,36.4,23.1,76.9,0.0,4.1
Nizamabad,Kammarpalle,17-Apr-21,0.0,23.8,38.0,25.0,68.4,0.1,6.0
Nizamabad,Kammarpalle,18-Apr-21,0.0,23.5,38.8,22.3,65.2,0.0,4.3
Nizamabad,Kammarpalle,19-Apr-21,0.0,25.8,40.8,17.1,63.9,0.0,4.3
Nizamabad,Kammarpalle,20-Apr-21,0.0,26.3,40.1,19.3,53.6,0.0,4.3
Nizamabad,Kammarpalle,21-Apr-21,0.0,26.8,40.8,15.8,78.7,0.0,6.0
Nizamabad,Kammarpalle,22-Apr-21,0.0,24.1,39.1,20.1,77.7,0.0,5.7
Nizamabad,Kammarpalle,23-Apr-21,0.0,24.8,37.7,23.6,69.6,0.0,5.0
Nizamabad,Kammarpalle,24-Apr-21,0.0,22.9,37.9,18.2,68.4,0.0,3.3
Nizamabad,Kammarpalle,25-Apr-21,0.0,24.4,39.8,12.3,63.8,0.0,4.3
Nizamabad,Kammarpalle,26-Apr-21,0.0,27.5,39.4,20.0,55.9,0.0,5.5
Nizamabad,Kammarpalle,27-Apr-21,0.6,23.3,39.6,22.7,72.5,0.0,6.8
Nizamabad,Kammarpalle,28-Apr-21,0.0,26.2,40.1,20.3,59.0,0.0,4.6
Nizamabad,Kammarpalle,29-Apr-21,0.0,25.4,40.8,15.3,51.2,0.0,4.4
Nizamabad,Kammarpalle,30-Apr-21,0.0,27.3,41.5,15.5,58.3,0.0,4.4
Nizamabad,Kotgiri,01-Apr-21,0.0,22.9,39.3,12.5,55.3,0.0,7.6
Nizamabad,Kotgiri,02-Apr-21,0.0,21.0,37.9,20.0,53.1,0.0,8.2
Nizamabad,Kotgiri,03-Apr-21,0.0,20.2,38.8,18.5,54.5,0.0,6.7
Nizamabad,Kotgiri,04-Apr-21,0.0,22.1,39.8,14.9,55.1,0.0,1.6
Nizamabad,Kotgiri,05-Apr-21,0.0,20.9,36.9,21.3,56.6,0.0,2.8
Nizamabad,Kotgiri,06-Apr-21,0.0,24.0,36.4,15.0,74.3,0.0,1.6
Nizamabad,Kotgiri,07-Apr-21,0.0,23.8,39.7,17.1,74.7,0.0,2.7
Nizamabad,Kotgiri,08-Apr-21,0.0,26.5,38.3,26.2,54.0,0.0,4.8
Nizamabad,Kotgiri,09-Apr-21,0.0,25.8,37.2,22.6,53.5,0.3,10.0
Nizamabad,Kotgiri,10-Apr-21,0.0,24.6,37.7,18.7,63.2,0.0,3.7
Nizamabad,Kotgiri,11-Apr-21,0.0,23.6,37.8,9.2,75.6,0.0,8.9
Nizamabad,Kotgiri,12-Apr-21,0.0,22.9,35.7,28.4,73.3,0.0,0.5
Nizamabad,Kotgiri,13-Apr-21,0.0,24.5,34.8,13.5,69.9,0.0,1.0
Nizamabad,Kotgiri,14-Apr-21,4.1,20.9,35.9,18.7,75.6,0.0,8.6
Nizamabad,Kotgiri,15-Apr-21,0.0,21.6,34.9,30.3,72.2,0.0,7.3
Nizamabad,Kotgiri,16-Apr-21,0.0,23.4,34.8,33.2,62.5,0.0,3.0
Nizamabad,Kotgiri,17-Apr-21,0.0,24.0,36.5,24.6,53.9,0.0,5.3
Nizamabad,Kotgiri,18-Apr-21,0.0,24.1,37.7,18.8,65.9,0.0,9.4
Nizamabad,Kotgiri,19-Apr-21,0.0,24.6,39.2,20.2,53.8,0.0,3.3
Nizamabad,Kotgiri,20-Apr-21,0.0,25.4,40.0,17.0,53.2,0.0,2.0
Nizamabad,Kotgiri,21-Apr-21,0.0,26.5,39.5,18.1,53.6,0.0,5.3
Nizamabad,Kotgiri,22-Apr-21,0.0,24.2,38.2,25.7,67.6,0.0,2.8
Nizamabad,Kotgiri,23-Apr-21,0.0,25.4,37.5,24.4,56.7,0.0,2.4
Nizamabad,Kotgiri,24-Apr-21,0.0,24.5,38.4,23.4,55.6,0.0,2.0
Nizamabad,Kotgiri,25-Apr-21,0.0,23.6,38.1,19.7,57.7,0.0,3.4
Nizamabad,Kotgiri,26-Apr-21,0.0,26.0,40.1,17.1,54.9,0.0,8.6
Nizamabad,Kotgiri,27-Apr-21,0.4,23.1,38.9,11.5,59.8,0.0,7.1
